title,comment_text,author_id,votes_up,votes_down,votes_count,votes_point,comment_count,parent_id,comment_thread_id,course_id,text_type,update_timestamp
,Typing the formula (current day-previous day)/previous day for each cell is a tedious task. I was looking for a faster way to do this?,15215355,0,0,0,0,,59f051e1bc04a60a2f00268c,59efedb54ed74909eb0025d9,Microsoft+DAT222x+4T2017,Comment,2017-10-26T20:12:49.389Z
,"I think they are partly open, partly closed intervals.
(55-65], (65,75]
Proper mathematical notation exists for a reason...
",9459874,0,0,0,0,,59f0a58850ef2209fc00271a,59efe8d54ed74909c70026c8,Microsoft+DAT222x+4T2017,Comment,2017-10-26T19:59:27.142Z
Hello,Hello everyone I am Praveen from India.Hope to have a wonderful journey together exploring statistics,4423294,0,0,0,0,1.0,,,Microsoft+DAT222x+4T2017,CommentThread,2017-10-23T09:00:51.591Z
When does the pre-test stop?,"I have done 40 questions now from all five modules, but the questions just keep on coming at me?
Why is this test never ending?
Is the idea not that students take the test before starting the modules? Then why have questions regarding module 4 and 5 in there?
![][1]


  [1]: https://edxuploads.s3.amazonaws.com/15085844713862315.png",14657782,0,0,0,0,5.0,,,Microsoft+DAT222x+4T2017,CommentThread,2017-11-14T14:58:22.641Z
Hello,Hello everybody. I'm Jos├⌐ Luis from M├⌐xico. Thanks for your presentation.,14733448,0,0,0,0,1.0,,,Microsoft+DAT222x+4T2017,CommentThread,2017-10-23T11:51:50.247Z
Introduction ,Hello everyone I am Usha Kumari from India. I think I can improve my skill in excel by undertaking the course,10853332,0,0,0,0,1.0,,,Microsoft+DAT222x+4T2017,CommentThread,2017-10-23T11:52:18.149Z
Introducing myself,"Hello everyone. My name's Dady.  I hope this course would help me improve my skills using Excel for data analysis, task that I usually perform in my workplace.",7288188,0,0,0,0,1.0,,,Microsoft+DAT222x+4T2017,CommentThread,2017-10-24T15:02:34.049Z
Hello !,"Greetings everyone ! 

My name is John and I live near Cambridge in the UK. 

I've been using MS-Excel for many years; I hope that this course will help me to use it in a better and more consistent manner. ",10325801,0,0,0,0,1.0,,,Microsoft+DAT222x+4T2017,CommentThread,2017-10-23T09:14:55.126Z
M1L6HW1 - The chart doesn't appear,"Earlier versions of Excel (Excel 2013, 2010 etc.) couldn't show the Hierarchical Chart. Do you think to put the picture of the chart to make it possible for earlier version users to answer the question? ",1164473,0,0,0,0,1.0,,,Microsoft+DAT222x+4T2017,CommentThread,2017-10-23T11:57:28.535Z
Hello,Hello everyone. IΓÇÖm Joseph . IΓÇÖm excited taking this course . IΓÇÖm looking forward to learning a lot of new things from you all . ,14906843,0,0,0,0,1.0,,,Microsoft+DAT222x+4T2017,CommentThread,2017-10-23T09:06:58.980Z
Hello,"Hello everyone. I'm Laura and I'm in Flowery Branch, GA. ...at the moment. Planning a move to China.",5308480,0,0,0,0,1.0,,,Microsoft+DAT222x+4T2017,CommentThread,2017-10-23T09:05:22.207Z
Orientation ,Hi my name is Umar from Uganda. I want to improve my excel to be a better auditor and accountant ,14423608,0,0,0,0,1.0,,,Microsoft+DAT222x+4T2017,CommentThread,2017-10-23T09:04:33.789Z
Hello,My name is Paul and I'm coming to you from Atlanta Georgia.,14913317,0,0,0,0,2.0,,,Microsoft+DAT222x+4T2017,CommentThread,2017-10-23T08:55:53.900Z
regards to evwry one,Hi. my regards to every one here.,7863472,0,0,0,0,1.0,,,Microsoft+DAT222x+4T2017,CommentThread,2017-10-23T08:44:23.256Z
Stats & Photo,I am R.Branquinho from fotobranquinho.com | Statistics and photography is a very nice blend.,16424617,0,0,0,0,1.0,,,Microsoft+DAT222x+4T2017,CommentThread,2017-10-23T08:43:15.013Z
Ricardo from Rio de Janeiro,"Hi folks, its a bright sunny day in Rio and here I am learning statistics.",16256916,0,0,0,0,1.0,,,Microsoft+DAT222x+4T2017,CommentThread,2017-10-23T08:34:18.218Z
Wafaa Elakel from Egypt,Hello everyone. I hope to get the experience dealing with statistical issues in excel. I wish all the best for all other colleagues. Thanks for the organizers and lecturers,16366679,0,0,0,0,1.0,,,Microsoft+DAT222x+4T2017,CommentThread,2017-10-23T08:27:50.047Z
,"What people are posting above about checking their progress isn't the same for me. The pre-course SURVEY is 100% (HW01) but the pre-course TEST (HW02) is down at 38%.

I'm not worried about the part this will play in my overall score, it just makes no sense, pedagogically-speaking, and is contradictory to what Dave has kindly quoted from the course material, above.",6321639,0,0,0,0,,59e610be4ed74909c3001f84,59e5ae33bc04a609d9002016,Microsoft+DAT222x+4T2017,Comment,2017-10-23T13:22:30.682Z
,It's in 'CourseDemoFiles.zip' - Look under Stockfinal3 sheet,3625568,0,0,0,0,,,59e57b964ed74909df001f63,Microsoft+DAT222x+4T2017,Comment,2017-10-17T21:58:54.327Z
,It's in 'CourseDemoFiles.zip' - Look under Stockfinal3 sheet,3625568,0,0,0,0,,59e5a190bc04a60a02001ffb,59e57b964ed74909df001f63,Microsoft+DAT222x+4T2017,Comment,2017-10-17T21:58:48.028Z
,It's in 'CourseDemoFiles.zip' - Look under Stockfinal3 sheet,3625568,0,0,0,0,,59e61e52bc04a609f9002045,59e57b964ed74909df001f63,Microsoft+DAT222x+4T2017,Comment,2017-10-17T21:58:43.017Z
,It's in 'CourseDemoFiles.zip' - Look under Stockfinal3 sheet,3625568,0,0,0,0,,59e6649150ef220a1c001f89,59e57b964ed74909df001f63,Microsoft+DAT222x+4T2017,Comment,2017-10-17T21:58:38.406Z
,"It's in '**CourseDemoFiles.zip**' - Look under Stockfinal3 sheet

https://courses.edx.org/courses/course-v1:Microsoft+DAT222x+4T2017/courseware/1b9b2e193ca94949af4f7fac2cd224ee/c9bab3900a394d0e8f5a120be7283a29/?activate_block_id=block-v1%3AMicrosoft%2BDAT222x%2B4T2017%2Btype%40sequential%2Bblock%40c9bab3900a394d0e8f5a120be7283a29",3625568,0,0,0,0,,59e671c4bc04a609e3002049,59e57b964ed74909df001f63,Microsoft+DAT222x+4T2017,Comment,2017-10-17T21:58:16.000Z
,Same here... :/,14237707,0,0,0,0,,59e671c4bc04a609e3002049,59e57b964ed74909df001f63,Microsoft+DAT222x+4T2017,Comment,2017-10-17T21:38:44.642Z
,"Hi, I sent an email to EdX support, hopefully it won't be too long now!  I want to get going.",14907949,0,0,0,0,,,59e57b964ed74909df001f63,Microsoft+DAT222x+4T2017,Comment,2017-10-17T21:10:28.658Z
,Me too. Downloaded module files but cannot find the link for the quiz (pre-test).,4843870,0,0,0,0,,,59e57b964ed74909df001f63,Microsoft+DAT222x+4T2017,Comment,2017-10-17T20:14:09.989Z
,I can't find it either.,933199,0,0,0,0,,59e5a190bc04a60a02001ffb,59e57b964ed74909df001f63,Microsoft+DAT222x+4T2017,Comment,2017-10-17T19:32:03.268Z
,"Nobody knows...it's been well reported at this stage as there are lots of posts about this. Hope they do something about this soon, i.e within the next 24 hours or I'm out. Doesn't exactly inspire me with confidence about how this is organised. ",315338,1,0,1,1,,,59e635e14ed74909f700200c,Microsoft+DAT222x+4T2017,Comment,2017-10-17T18:52:03.252Z
,"I have just send a ticket to Edx Help Center and to the Microsoft Training Support, lets hope one of them could fix this problem",13127413,2,0,2,2,,,59e55999bc04a60a2f001f87,Microsoft+DAT222x+4T2017,Comment,2017-10-17T18:25:27.635Z
,"I have same issues, can't find the link to the file:  Module 1_Quiz Data_Stocks.xlsx",6196815,0,0,0,0,,59e570b8bc04a609dd001fb3,59e55999bc04a60a2f001f87,Microsoft+DAT222x+4T2017,Comment,2017-10-17T16:15:49.159Z
,I'm adding an additional post so moderators can review.,15229757,0,0,0,0,,59e570b8bc04a609dd001fb3,59e55999bc04a60a2f001f87,Microsoft+DAT222x+4T2017,Comment,2017-10-17T15:17:27.467Z
,someone dropped the ball on this one. :(,15229757,0,0,0,0,,,59e57b964ed74909df001f63,Microsoft+DAT222x+4T2017,Comment,2017-10-17T15:14:26.677Z
,Thanks for the update SpaceDust. :( if anyone see's a resolution to this issue please let us all know.,15229757,0,0,0,0,,59e59d21bc04a60a0400207d,59e57accbc04a60a16001e6f,Microsoft+DAT222x+4T2017,Comment,2017-10-17T15:11:55.050Z
,"I agree DaisyAHA. I posted about this pretest yesterday in regards to the missing files needed to answer the 2nd question. I didn't go the subsequent questions because as you indicated it is graded. WHO grades a pretest as part of your final grade! This course needs further editing modifications. 
",15229757,0,0,0,0,,59e610be4ed74909c3001f84,59e5ae33bc04a609d9002016,Microsoft+DAT222x+4T2017,Comment,2017-10-17T15:09:40.394Z
,"Totally agree. A very long pre-test where the files aren't provided to answer the questions on material we haven't been taught yet made me think that it was deliberately supposed to be impossible and function as simply a measure of our current knowledge. So (apart from the probability questions and the ones I could have a stab at, some of which were very poorly worded) I just clicked random answers all the way through. Then found out it was graded... 

I get that you (course providers) want to measure knowledge improvement (a pre-test!) but there was no context given and it was tiresomely long, not to mention extremely demoralising. Pretty poor approach to pedagogy.",6321639,3,0,3,3,,,59e5ae33bc04a609d9002016,Microsoft+DAT222x+4T2017,Comment,2017-10-17T14:16:30.897Z
,"Please Upvote this post, so some moderator see it",13127413,0,0,0,0,,59e570b8bc04a609dd001fb3,59e55999bc04a60a2f001f87,Microsoft+DAT222x+4T2017,Comment,2017-10-17T13:02:21.840Z
,"Yup, I can't  find it either in the Demo.zip nor the Module 1 to 5.zip files. ",315338,0,0,0,0,,,59e57b964ed74909df001f63,Microsoft+DAT222x+4T2017,Comment,2017-10-17T12:00:34.661Z
,If found please post it here. Thank You,14700874,0,0,0,0,,59e5a190bc04a60a02001ffb,59e57b964ed74909df001f63,Microsoft+DAT222x+4T2017,Comment,2017-10-17T11:33:48.162Z
,Hi there IΓÇÖm Nirva from Haiti IΓÇÖm working on the finance and budget area IΓÇÖm working everyday on doing analysis with data but would like to export what I have on Excell to have a better presentation on my reports ,14547750,0,0,0,0,,,59e5dbe24ed74909d6001fb9,Microsoft+DAT222x+4T2017,Comment,2017-10-17T11:20:16.127Z
,"hello my name is zackaria from Ghana. i am excited to be part of this course. i ama researcher and will want use use excell extensively in my analysis of data
",11971242,0,0,0,0,,,59e5af644ed74909ca002032,Microsoft+DAT222x+4T2017,Comment,2017-10-17T10:25:10.833Z
,"Same here. Quick response also, Microsoft (NOT)",13103099,0,0,0,0,,59e5a190bc04a60a02001ffb,59e57b964ed74909df001f63,Microsoft+DAT222x+4T2017,Comment,2017-10-17T09:44:57.578Z
,Cannot find it either...,4244413,0,0,0,0,,59e5a190bc04a60a02001ffb,59e57b964ed74909df001f63,Microsoft+DAT222x+4T2017,Comment,2017-10-17T09:42:31.089Z
,"Greetings from Misbahu, from Nigeria. Looking forward to learn and also have fun.
",15037202,0,0,0,0,,,59e5ccf0bc04a609d9002022,Microsoft+DAT222x+4T2017,Comment,2017-10-17T09:38:35.591Z
,"I'm also having the same issue, is it possible to be notified when the file is available?",16150135,0,0,0,0,,59e570b8bc04a609dd001fb3,59e55999bc04a60a2f001f87,Microsoft+DAT222x+4T2017,Comment,2017-10-17T09:28:09.676Z
,"HI aderaheemah. Thanks for taking this course, hope you enjoy it and learn more!",16476071,0,0,0,0,,,59e6647c50ef220a16002167,Microsoft+DAT222x+4T2017,Comment,2017-10-20T06:34:51.321Z
,"HI kudo_94 . Thanks for taking this course, hope you enjoy it and learn more!",16476071,0,0,0,0,,,59e66a7b50ef2209f90020c8,Microsoft+DAT222x+4T2017,Comment,2017-10-20T06:34:32.080Z
,"HI Ale_089 ,Thanks for taking this course, hope you enjoy it and learn more!",16476071,0,0,0,0,,,59e66be650ef220a0e00208c,Microsoft+DAT222x+4T2017,Comment,2017-10-20T06:33:55.319Z
,"HI ferreiraesilva91 ,Thanks for taking this course, hope you enjoy it and learn more!",16476071,0,0,0,0,,,59e66f8cbc04a60a2b001fd3,Microsoft+DAT222x+4T2017,Comment,2017-10-20T06:31:28.303Z
,"Hi roburban,
Thanks for taking this course, hope you enjoy it and learn more!
Good luck",16476071,0,0,0,0,,,59e6901a4ed74909dc0020dd,Microsoft+DAT222x+4T2017,Comment,2017-10-20T06:30:50.589Z
,"Hi Britt_Fatale,
Thanks for taking this course, hope you enjoy it and learn more!
Good luck",16476071,0,0,0,0,,,59e69ba7bc04a60a25002024,Microsoft+DAT222x+4T2017,Comment,2017-10-20T06:26:24.409Z
,"Hi JulioJBueyes, 
Welcome to this course, happy learning!",16476071,0,0,0,0,,,59e69dc8bc04a609ed002169,Microsoft+DAT222x+4T2017,Comment,2017-10-20T06:25:34.168Z
,"Welcome to this course, happy learning!",16476071,0,0,0,0,,,59e6bd4d50ef220a140020c0,Microsoft+DAT222x+4T2017,Comment,2017-10-20T06:24:49.002Z
,"Hi, Lauren. Thanks for taking this course. Happy learning.",9081915,0,0,0,0,,,59e9255abc04a609d70021d5,Microsoft+DAT222x+4T2017,Comment,2017-10-20T05:27:00.986Z
,"Hi, welcome the course. Happy learning.",9081915,0,0,0,0,,,59e935cf50ef220a1c002159,Microsoft+DAT222x+4T2017,Comment,2017-10-20T05:08:04.529Z
,Take it easy. The grade of pre-test is a very little part in total grade. It will hardly affect your total score. Best of luck in your continuing learning journey! Let us know if any further questions\suggestions. ,9081915,0,0,0,0,,59e610be4ed74909c3001f84,59e5ae33bc04a609d9002016,Microsoft+DAT222x+4T2017,Comment,2017-10-20T05:07:29.513Z
," I cannot tell which question you are referring to, as the question sequence is random for students. Can you please copy the question\answer text here? Thanks.",9081915,0,0,0,0,,,59e94dc850ef2209fc0022d8,Microsoft+DAT222x+4T2017,Comment,2017-10-20T05:05:49.802Z
,"Hi Ricardo, welcome to the course. Happy learning.",9081915,0,0,0,0,,,59e96e6ebc04a609ea0021e0,Microsoft+DAT222x+4T2017,Comment,2017-10-20T05:02:36.389Z
,"The pre-test is not a pass or fail component. It it used to assess your understanding of statistics and probability before you begin the course. You cannot fail the pre-test.

Take it easy. The grade of pre-test is a very little part in total grade. It will hardly affect your total score. Best of luck in your continuing learning journey! Let us know if any further questions\suggestions.",9081915,0,0,0,0,,,59e925f1bc04a609f60022d9,Microsoft+DAT222x+4T2017,Comment,2017-10-20T04:59:33.221Z
,"Hi,

Welcome to the course. Happy learning.",9080860,0,0,0,0,,,59e90556bc04a609ed0022ff,Microsoft+DAT222x+4T2017,Comment,2017-10-20T04:39:55.544Z
,"Hi,

Welcome to the course. Happy learning.",9080860,0,0,0,0,,,59e90031bc04a60a1d0021a6,Microsoft+DAT222x+4T2017,Comment,2017-10-20T04:39:52.567Z
,"@MalikaS_Lex, thanks for the screen shot of details on how to arrive at solutions to these problems.  

Its not landing on me how the ""Mean for 1 Game"" is the winning probability - losing probability and why it isn't something like winning probability + losing probability / 2.  Any insight you can provide to help clarify what i'm missing on that.  

Similarly the statistical formula you are using for ""Variance for 1 Game"" appears to be X1^2*P1 + X2^2*P2 - Xbar^2 which going back to earlier courses looks to be some version of the formula for variance of a discrete random variable, E(X^2) - E(X)^2, which does not reference Xbar in the subtraction.

Once those two values at determined its clear how the ""Mean/Variance for 10000 Games"" is arrived at using law of total probabilities that we learned earlier.

From here I see the final probability of coming out ahead being calculated by what looks to be use of law of complements, i.e. 1 - probability of coming out behind in which case for X in 1 - NORM.DIST(X, mean, sd, cdf or pdf) the answer says its using 0.5.  Is that 0.5 meant to be a rounded off version of the ""Losing probability"" = 0.507?

How come we can't generate the probability of coming out ahead using the ""Winning probability"" = 0.493, e.g. NORM.DIST(0.493, -140, sqrt(9998.04), true) = 0.9199 ?",13739955,0,0,0,0,,5a0e1a4a0c1c9816b2000b53,59f00ff150ef2209de002644,Microsoft+DAT222x+4T2017,Comment,2017-11-19T20:54:52.035Z
,I am having the same issue module 1 quiz 1. I have sent a screen shot to support but they havent' been able to look into it so far. ,12333896,0,0,0,0,,,5a0f5416af36f315c4000bec,Microsoft+DAT222x+4T2017,Comment,2017-11-19T20:36:04.216Z
,The support folks haven't been helpful so far. Even after sending them a screen shot.  By the way I am stuck on Module 1 quiz :) and can't move forward. ,12333896,0,0,0,0,,,5a1036ec0c1c98167f000c25,Microsoft+DAT222x+4T2017,Comment,2017-11-19T20:34:47.467Z
